,# Cores,# Chips,# Cores Per Chip,# Threads Per Core,Processor ,Processor MHz,Processor Characteristics,CPU(s) Orderable,Result,Baseline,perf,hw_avail_year,perf_per_chip
5901,12,2,6.0,2.0,Intel Xeon X5650,2667,Intel Turbo Boost Technology up to 3.06 GHz,"1,2 chip",36.8,33.7,36.8,2010,18.4
6181,12,2,6.0,2.0,Intel Xeon X5650,2667,Intel Turbo Boost Technology up to 3.06 GHz,"1,2 chip",36.8,34.1,36.8,2010,18.4
6097,12,2,6.0,2.0,Intel Xeon X5650,2667,Intel Turbo Boost Technology up to 3.06 GHz,"1,2 chips",36.8,34.2,36.8,2010,18.4
6078,12,2,6.0,2.0,Intel Xeon X5650,2667,Intel Turbo Boost Technology up to 3.06 GHz,"1,2 chips",36.6,34.2,36.6,2010,18.3
6016,6,1,6.0,2.0,Intel Xeon X5650,2667,Intel Turbo Boost Technology up to 3.06 GHz,"1,2 chips",34.4,32.0,34.4,2010,34.4
6017,12,2,6.0,2.0,Intel Xeon X5650,2667,Intel Turbo Boost Technology up to 3.06 GHz,"1,2 chip",36.8,34.2,36.8,2010,18.4
329,12,2,6.0,2.0,Intel Xeon X5650,2667,Intel Turbo Boost Technology up to 3.06 GHz,"1,2 chips",38.1,36.9,38.1,2010,19.05
335,12,2,6.0,2.0,Intel Xeon X5650,2667,Intel Turbo Boost Technology up to 3.06 GHz,"1,2 chips",38.2,37.0,38.2,2010,19.1
2346,12,2,6.0,1.0,Intel Xeon X5650,2667,Intel Turbo Boost Technology up to 3.06 GHz,"1,2 chips",39.7,37.7,39.7,2010,19.85
417,12,2,6.0,1.0,Intel Xeon X5650,2667,Intel Turbo Boost Technology up to 3.06 GHz,"1,2 chips",39.5,37.5,39.5,2010,19.75
483,12,2,6.0,1.0,Intel Xeon X5650,2667,Intel Turbo Boost Technology up to 3.06 GHz,"1,2 chips",39.7,37.7,39.7,2010,19.85
8209,12,2,6.0,2.0,Intel Xeon X5650,2667,Intel Turbo Boost Technology up to 3.06 GHz,"1,2 chips",36.6,34.2,36.6,2010,18.3
484,12,2,6.0,2.0,Intel Xeon X5650,2667,Intel Turbo Boost Technology up to 3.06 GHz,"1,2 chips",36.9,34.4,36.9,2010,18.45
520,12,2,6.0,1.0,Intel Xeon X5650,2667,Intel Turbo Boost Technology up to 3.06 GHz,"1,2 chips",39.7,37.6,39.7,2010,19.85
7779,12,2,6.0,2.0,Intel Xeon X5680,3333,Intel Turbo Boost Technology up to 3.60 GHz,"1,2 chips",42.0,39.1,42.0,2010,21.0
1254,12,2,6.0,2.0,Intel Xeon X5680,3333,Intel Turbo Boost Technology up to 3.60 GHz,"1,2 chips",38.3,36.5,38.3,2010,19.15
2956,12,2,6.0,1.0,Intel Xeon X5680,3333,Intel Turbo Boost Technology up to 3.60 GHz,"1,2 chips",41.9,38.9,41.9,2010,20.95
153,12,2,6.0,2.0,Intel Xeon X5680,3333,Intel Turbo Boost Technology up to 3.60 GHz,"1,2 chips",42.0,39.0,42.0,2010,21.0
8101,12,2,6.0,2.0,Intel Xeon X5680,3333,Intel Turbo Boost Technology up to 3.60 GHz,"1,2 chip",44.0,41.9,44.0,2010,22.0
8212,12,2,6.0,2.0,Intel Xeon X5680,3333,Intel Turbo Boost Technology up to 3.60 GHz,"1,2 chips",41.6,38.7,41.6,2010,20.8
785,12,2,6.0,2.0,Intel Xeon X5680,3333,Intel Turbo Boost Technology up to 3.60 GHz,"1,2 chips",41.8,39.1,41.8,2010,20.9
8251,12,2,6.0,2.0,Intel Xeon X5680,3333,Intel Turbo Boost Technology up to 3.60 GHz,"1,2 chips",41.9,38.9,41.9,2010,20.95
2714,12,2,6.0,1.0,Intel Xeon X5680,3333,Intel Turbo Boost Technology up to 3.60 GHz,"1,2 chips",42.1,39.0,42.1,2010,21.05
5906,12,2,6.0,2.0,Intel Xeon X5680,3333,Intel Turbo Boost Technology up to 3.60 GHz,"1,2 chip",41.9,39.0,41.9,2010,20.95
2689,12,2,6.0,1.0,Intel Xeon X5680,3333,Intel Turbo Boost Technology up to 3.60 GHz,"1,2 chips",42.3,39.0,42.3,2010,21.15
1960,12,2,6.0,2.0,Intel Xeon X5680,3333,Intel Turbo Boost Technology up to 3.60 GHz,"1,2 chips",41.9,39.0,41.9,2010,20.95
1208,12,2,6.0,1.0,Intel Xeon X5680,4500,Intel Turbo Boost Technology disabled,2 chips,55.0,51.5,55.0,2010,27.5
6188,12,2,6.0,2.0,Intel Xeon X5680,3333,Intel Turbo Boost Technology up to 3.60 GHz,"1,2 chip",41.9,38.9,41.9,2010,20.95
143,12,2,6.0,2.0,Intel Xeon X5680,3333,Intel Turbo Boost Technology up to 3.60 GHz,"1,2 chips",44.4,42.8,44.4,2011,22.2
2514,12,2,6.0,1.0,Intel Xeon X5680,3333,Intel Turbo Boost Technology up to 3.60 GHz,"1,2 chip",42.0,39.0,42.0,2010,21.0
131,12,2,6.0,2.0,Intel Xeon X5680,3333,Intel Turbo Boost Technology up to 3.60 GHz,"1,2 chips",42.1,39.0,42.1,2010,21.05
140,12,2,6.0,2.0,Intel Xeon X5680,3333,Intel Turbo Boost Technology up to 3.60 GHz,"1,2 chips",42.0,39.0,42.0,2010,21.0
2463,12,2,6.0,2.0,Intel Xeon X5680,3333,Intel Turbo Boost Technology up to 3.60 GHz,"1,2 chips",41.8,39.1,41.8,2010,20.9
1505,12,2,6.0,2.0,Intel Xeon X5680,3333,Intel Turbo Boost Technology up to 3.60 GHz,"1,2 chips",42.0,39.1,42.0,2010,21.0
139,12,2,6.0,2.0,Intel Xeon X5680,3333,Intel Turbo Boost Technology up to 3.60 GHz,"1,2 chips",42.0,39.1,42.0,2010,21.0
6024,12,2,6.0,2.0,Intel Xeon X5680,3333,Intel Turbo Boost Technology up to 3.60 GHz,"1,2 chip",41.9,38.9,41.9,2010,20.95
2354,12,2,6.0,2.0,Intel Xeon X5680,3333,Intel Turbo Boost Technology up to 3.60 GHz,"1,2 chips",42.0,39.0,42.0,2010,21.0
8255,12,2,6.0,2.0,Intel Xeon X5680,3333,Intel Turbo Boost Technology up to 3.60 GHz,"1,2 chips",41.8,38.8,41.8,2010,20.9
7767,12,2,6.0,2.0,Intel Xeon X5680,3333,Intel Turbo Boost Technology up to 3.60 GHz,"1,2 chips",42.0,39.1,42.0,2010,21.0
138,12,2,6.0,2.0,Intel Xeon X5680,3333,Intel Turbo Boost Technology up to 3.60 GHz,"1,2 chips",41.9,39.0,41.9,2010,20.95
3584,12,2,6.0,1.0,Intel Xeon X5680,3333,Intel Turbo Boost Technology up to 3.60 GHz,"1, 2 chips",40.8,37.7,40.8,2010,20.4
3556,12,2,6.0,1.0,Intel Xeon X5680,3333,Intel Turbo Boost Technology up to 3.6 GHz,"1, 2 chips",41.2,37.6,41.2,2010,20.6
129,12,2,6.0,2.0,Intel Xeon X5680,3333,Intel Turbo Boost Technology up to 3.60 GHz,"1,2 chips",42.0,39.0,42.0,2010,21.0
3535,12,2,6.0,1.0,Intel Xeon X5680,3333,Intel Turbo Boost Technology up to 3.60 GHz,"1, 2 chips",41.8,39.1,41.8,2010,20.9
3533,12,2,6.0,1.0,Intel Xeon X5680,3333,Intel Turbo Boost Technology up to 3.60 GHz,"1, 2 chips",41.9,39.0,41.9,2010,20.95
125,12,2,6.0,2.0,Intel Xeon X5680,3333,Intel Turbo Boost Technology up to 3.60 GHz,"1,2 chips",42.0,39.0,42.0,2010,21.0
316,12,2,6.0,2.0,Intel Xeon X5680,4200,Intel Turbo Boost Technology disabled,2 Processors,48.8,45.7,48.8,2010,24.4
8206,12,2,6.0,2.0,Intel Xeon X5680,3333,Intel Turbo Boost Technology up to 3.60 GHz,"1,2 chips",41.9,38.9,41.9,2010,20.95
730,12,2,6.0,2.0,Intel Xeon X5680,3333,Intel Turbo Boost Technology up to 3.60 GHz,"1,2 chips",42.0,39.0,42.0,2010,21.0
3406,12,2,6.0,1.0,Intel Xeon X5680,3333,Intel Turbo Boost Technology up to 3.60 GHz,"1,2 chips",41.8,38.9,41.8,2010,20.9
594,12,2,6.0,2.0,Intel Xeon X5680,3333,Intel Turbo Boost Technology up to 3.60 GHz,"1,2 chips",41.9,39.0,41.9,2010,20.95
6565,12,2,6.0,2.0,Intel Xeon X5680,3333,Intel Turbo Boost Technology up to 3.60 GHz,"1,2 chips",38.1,36.3,38.1,2010,19.05
8233,12,2,6.0,2.0,Intel Xeon X5680,3333,Intel Turbo Boost Technology up to 3.60 GHz,"1,2 chips",41.8,38.8,41.8,2010,20.9
8079,12,2,6.0,2.0,Intel Xeon X5680,3333,Intel Turbo Boost Technology up to 3.60 GHz,1 or 2 chips,41.5,38.1,41.5,2010,20.75
492,12,2,6.0,2.0,Intel Xeon X5680,3333,Intel Turbo Boost Technology up to 3.60 GHz,"1,2 chips",41.9,39.1,41.9,2010,20.95
8238,12,2,6.0,2.0,Intel Xeon X5680,3333,Intel Turbo Boost Technology up to 3.60 GHz,"1,2 chips",42.1,38.7,42.1,2010,21.05
5450,12,2,6.0,2.0,Intel Xeon X5680,3333,Intel Turbo Boost Technology up to 3.60 GHz,"1,2 chips",41.7,38.6,41.7,2010,20.85
1860,12,2,6.0,2.0,Intel Xeon X5680,3333,Intel Turbo Boost Technology up to 3.60 GHz,"1,2 chips",41.9,39.1,41.9,2010,20.95
5422,12,2,6.0,2.0,Intel Xeon X5680,3333,Intel Turbo Boost Technology up to 3.60 GHz,"1,2 chips",42.1,38.8,42.1,2010,21.05
8236,12,2,6.0,2.0,Intel Xeon X5680,3333,Intel Turbo Boost Technology up to 3.60 GHz,"1,2 chips",41.8,38.8,41.8,2010,20.9
3134,12,2,6.0,1.0,Intel Xeon X5680,3333,Intel Turbo Boost Technology up to 3.60 GHz,"1,2 chips",41.8,38.9,41.8,2010,20.9
1602,12,2,6.0,2.0,Intel Xeon X5690,3467,Intel Turbo Boost Technology up to 3.73 GHz,"1,2 chips",50.1,47.2,50.1,2011,25.05
1603,12,2,6.0,1.0,Intel Xeon X5690,3467,Intel Turbo Boost Technology up to 3.73 GHz,"1,2 chips",46.7,44.2,46.7,2011,23.35
1862,12,2,6.0,2.0,Intel Xeon X5690,3467,Intel Turbo Boost Technology up to 3.73 GHz,"1,2 chips",50.3,47.4,50.3,2011,25.15
1963,12,2,6.0,1.0,Intel Xeon X5690,3467,Intel Turbo Boost Technology up to 3.73 GHz,"1,2 chips",46.7,44.3,46.7,2011,23.35
1508,12,2,6.0,1.0,Intel Xeon X5690,3467,Intel Turbo Boost Technology up to 3.73 GHz,"1,2 chips",46.6,44.1,46.6,2011,23.3
1962,12,2,6.0,2.0,Intel Xeon X5690,3467,Intel Turbo Boost Technology up to 3.73 GHz,"1,2 chips",50.1,47.2,50.1,2011,25.05
1863,12,2,6.0,1.0,Intel Xeon X5690,3467,Intel Turbo Boost Technology up to 3.73 GHz,"1,2 chips",46.7,44.3,46.7,2011,23.35
1507,12,2,6.0,2.0,Intel Xeon X5690,3467,Intel Turbo Boost Technology up to 3.73 GHz,"1,2 chips",50.3,47.3,50.3,2011,25.15
6026,12,2,6.0,2.0,Intel Xeon X5690,3467,Intel Turbo Boost Technology up to 3.73 GHz,"1,2 chips",45.6,43.0,45.6,2011,22.8
2465,12,2,6.0,1.0,Intel Xeon X5690,3467,Intel Turbo Boost Technology up to 3.73 GHz,"1,2 chips",46.6,44.2,46.6,2011,23.3
2356,12,2,6.0,1.0,Intel Xeon X5690,3467,Intel Turbo Boost Technology up to 3.73 GHz,"1,2 chips",46.5,44.2,46.5,2011,23.25
3585,12,2,6.0,1.0,Intel Xeon X5690,3466,Intel Turbo Boost Technology up to 3.73 GHz,"1, 2 chips",44.5,42.6,44.5,2011,22.25
3623,12,2,6.0,1.0,Intel Xeon X5690,3466,Intel Turbo Boost Technology up to 3.73 GHz,"1, 2 chips",46.5,44.0,46.5,2011,23.25
3625,12,2,6.0,1.0,Intel Xeon X5690,3466,Intel Turbo Boost Technology up to 3.73 GHz,"1, 2 chips",46.7,44.2,46.7,2011,23.35
596,12,2,6.0,1.0,Intel Xeon X5690,3467,Intel Turbo Boost Technology up to 3.73 GHz,"1,2 chips",46.7,44.3,46.7,2011,23.35
7768,12,2,6.0,1.0,Intel Xeon X5690,3467,Intel Turbo Boost Technology up to 3.73 GHz,"1,2 chips",47.2,44.5,47.2,2011,23.6
7781,12,2,6.0,1.0,Intel Xeon X5690,3467,Intel Turbo Boost Technology up to 3.73 GHz,"1,2 chips",47.2,44.5,47.2,2011,23.6
3970,6,1,6.0,1.0,Intel Xeon X5690,3467,Intel Turbo Boost Technology up to 3.73 GHz,"1,2 chips",44.8,42.7,44.8,2011,44.8
4069,12,2,6.0,1.0,Intel Xeon X5690,3467,Intel Turbo Boost Technology up to 3.73 GHz,"1,2 chips",44.8,42.8,44.8,2011,22.4
494,12,2,6.0,1.0,Intel Xeon X5690,3467,Intel Turbo Boost Technology up to 3.73 GHz,"1,2 chips",46.7,44.3,46.7,2011,23.35
5424,12,2,6.0,2.0,Intel Xeon X5690,3467,Intel Turbo Boost Technology up to 3.73 GHz,"1,2 chips",46.2,43.6,46.2,2011,23.1
5452,12,2,6.0,2.0,Intel Xeon X5690,3467,Intel Turbo Boost Technology up to 3.73 GHz,"1,2 chips",45.2,42.9,45.2,2011,22.6
5908,12,2,6.0,2.0,Intel Xeon X5690,3467,Intel Turbo Boost Technology up to 3.73 GHz,"1,2 chips",46.8,44.1,46.8,2011,23.4
6190,12,2,6.0,2.0,Intel Xeon X5690,3467,Intel Turbo Boost Technology up to 3.73 GHz,"1,2 chips",46.4,43.8,46.4,2011,23.2
4003,12,2,6.0,1.0,Intel Xeon X5690,3467,Intel Turbo Boost Technology up to 3.73 GHz,"1,2 chips",44.7,42.5,44.7,2011,22.35
3408,12,2,6.0,1.0,Intel Xeon X5690,3467,Intel Turbo Boost Technology up to 3.73 GHz,"1,2 chips",46.7,44.2,46.7,2011,23.35
3557,12,2,6.0,1.0,Intel Xeon X5690,3466,Intel Turbo Boost Technology up to 3.73 GHz,"1, 2 chips",44.4,42.4,44.4,2011,22.2
787,12,2,6.0,1.0,Intel Xeon X5690,3467,Intel Turbo Boost Technology up to 3.73 GHz,"1,2 chips",46.6,44.2,46.6,2011,23.3
2515,12,2,6.0,1.0,Intel Xeon X5690,3467,Intel Turbo Boost Technology up to 3.73 GHz,"1,2 chip",46.7,44.2,46.7,2011,23.35
794,12,2,6.0,1.0,Intel Xeon X5690,3467,Intel Turbo Boost Technology up to 3.73 GHz,"1,2 chips",50.0,47.3,50.0,2011,25.0
8059,12,2,6.0,1.0,Intel Xeon X5690,3467,Intel Turbo Boost Technology up to 3.73 GHz,"1,2 chips",46.0,43.8,46.0,2011,23.0
8102,12,2,6.0,2.0,Intel Xeon X5690,3467,Intel Turbo Boost Technology up to 3.73 GHz,"1,2 chip",45.9,44.4,45.9,2011,22.95
2691,12,2,6.0,1.0,Intel Xeon X5690,3467,Intel Turbo Boost Technology up to 3.73 GHz,"1,2 chips",45.8,43.5,45.8,2011,22.9
2716,12,2,6.0,1.0,Intel Xeon X5690,3467,Intel Turbo Boost Technology up to 3.73 GHz,"1,2 chips",45.6,43.2,45.6,2011,22.8
2958,12,2,6.0,1.0,Intel Xeon X5690,3467,Intel Turbo Boost Technology up to 3.73 GHz,"1,2 chips",46.5,44.1,46.5,2011,23.25
732,12,2,6.0,1.0,Intel Xeon X5690,3467,Intel Turbo Boost Technology up to 3.73 GHz,"1,2 chips",46.5,44.2,46.5,2011,23.25
76,12,2,6.0,2.0,Intel Xeon X5690,3467,Intel Turbo Boost Technology up to 3.73 GHz,"1,2 chips",45.5,44.0,45.5,2011,22.75
8080,12,2,6.0,1.0,Intel Xeon X5690,3467,Intel Turbo Boost Technology up to 3.73 GHz,"1,2 chips",46.2,43.9,46.2,2011,23.1
3136,12,2,6.0,1.0,Intel Xeon X5690,3467,Intel Turbo Boost Technology up to 3.73 GHz,"1,2 chips",46.7,44.2,46.7,2011,23.35
7553,16,4,4.0,1.0,Intel Xeon X7350,2933,"2.93 GHz, 2x4 MB L2 shared, 1066 MHz bus","1,2,4 chips",24.5,21.2,24.5,2007,6.125
7009,16,4,4.0,1.0,Intel Xeon X7350,2933,"Quad Core, 2.93 GHz","1,2,4 chips",24.3,21.0,24.3,2007,6.075
8155,16,4,4.0,1.0,Intel Xeon X7350,2933,"Quad Core, 2.93 GHz","2,4 (order by number of chips)",25.0,21.7,25.0,2007,6.25
625,24,4,6.0,1.0,Intel Xeon X7460,2667,1066 MHz system bus,"1,2,3,4 chips",25.1,22.0,25.1,2008,6.275
6303,24,4,6.0,1.0,Intel Xeon X7460,2667,,"1,2,3,4 chips",25.5,21.9,25.5,2008,6.375
2123,24,4,6.0,1.0,Intel Xeon X7460,2666,,"2,4 chips",25.1,21.8,25.1,2008,6.275
6541,24,4,6.0,1.0,Intel Xeon X7460,2666,,"1,2,4 chips",25.0,21.7,25.0,2008,6.25
8156,24,4,6.0,1.0,Intel Xeon X7460,2667,,"2,4 chips",25.3,22.0,25.3,2008,6.325
7934,24,4,6.0,1.0,Intel Xeon X7460,2667,1066 MHz system bus,"1,2,3,4 chips",25.1,22.0,25.1,2008,6.275
4148,24,4,6.0,1.0,Intel Xeon X7460,2667,"2.66 GHz, 16 MB L3 shared, 1333 MHz system bus","2,4 chips",25.1,21.8,25.1,2008,6.275
7937,32,4,8.0,1.0,Intel Xeon X7560,2267,Intel Turbo Boost Technology up to 2.67 GHz,"2,4 chips",31.7,28.7,31.7,2010,7.925
2153,32,4,8.0,2.0,Intel Xeon X7560,2266,Intel Turbo Boost Technology up to 2.67 GHz,"2,4 chips",34.4,31.7,34.4,2011,8.6
5513,16,2,8.0,2.0,Intel Xeon X7560,2267,Intel Turbo Boost Technology up to 2.67 GHz,"1,2 chips",32.1,28.6,32.1,2010,16.05
5514,32,4,8.0,2.0,Intel Xeon X7560,2267,Intel Turbo Boost Technology up to 2.67 GHz,"1,2,3,4 chips",32.4,28.8,32.4,2010,8.1
6322,16,2,8.0,2.0,Intel Xeon X7560,2267,Intel Turbo Boost Technology up to 2.67 GHz,"2,4 chips",32.1,28.8,32.1,2010,16.05
6321,32,4,8.0,2.0,Intel Xeon X7560,2267,Intel Turbo Boost Technology up to 2.67 GHz,"2,4 chips",32.6,29.1,32.6,2010,8.15
655,32,4,8.0,2.0,Intel Xeon X7560,2266,Intel Turbo Boost Technology up to 2.67 GHz,"2,4 chips",34.4,31.7,34.4,2011,8.6
6279,16,2,8.0,2.0,Intel Xeon X7560,2267,Intel Turbo Boost Technology up to 2.67 GHz,"1,2 chips",32.2,28.9,32.2,2010,16.1
2154,32,4,8.0,2.0,Intel Xeon X7560,2267,Intel Turbo Boost Technology up to 2.67 GHz,"2,4 chips",32.4,28.8,32.4,2010,8.1
